food_id,food_name,category,calories_per_100g,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,vitamin_c_mg,vitamin_d_iu,cholesterol_mg,saturated_fat_g,glycemic_index,purine_mg,oxalate_mg,contains_gluten,contains_dairy,contains_nuts,contains_eggs,contains_shellfish,contains_fish,contains_soy,contains_sesame,contains_peanuts,contains_sulfites,is_vegetarian,is_vegan,cuisine_type,meal_type,disease_score
N195,Mutton yakhni,Meat Dishes,104.1,8.3,0.8,7.7,0.7,0.1,101.0,86,88.6,1.66,0.1,0.0,37.0,2.3,0,100.0,0,False,False,False,False,False,False,False,False,False,False,False,False,Indian,lunch_dinner,50
N359,Hot spinach souffle,Indian Foods,104.2,5.4,4.2,7.2,1.0,1.6,104.7,81,80.8,1.67,47.8,0.0,0.0,2.2,15,22.0,750,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
F097,Moong Dal (cooked),Dals & Legumes,105.0,7.0,19.0,0.4,7.6,2.0,4.0,266,27.0,1.4,1.0,0.0,0.0,0.1,25,35.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
F214,Rose Milk,Beverages,105.0,3.2,18.5,2.5,0.0,16.5,68.0,165,118.0,0.1,0.5,2.0,10.0,1.5,48,0.0,0,False,True,False,False,False,False,False,False,False,True,True,False,South Indian,breakfast_snack,50
E033,Gutti Vankaya Curry,Vegetable Dishes,105.0,2.8,12.5,5.5,3.5,3.5,420.0,245,22.0,1.5,5.5,0.0,0.0,0.8,30,0.0,0,False,False,True,False,False,False,False,True,True,False,True,True,Andhra,lunch_dinner,50
E040,Aamat,Dals & Legumes,105.0,5.5,15.5,2.5,5.5,2.5,320.0,285,52.0,2.8,5.5,0.0,0.0,0.5,30,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Chhattisgarhi,lunch_dinner,50
N533,Beans foogath,Indian Foods,105.1,2.0,3.3,9.2,4.2,1.7,81.2,58,44.2,0.95,6.4,0.0,0.0,2.8,30,10.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N244,Paneer kheer,Dairy & Paneer,105.3,4.5,10.0,5.4,0.1,9.9,23.8,96,144.7,0.26,5.1,11.0,17.0,1.6,75,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N713,Spinach peanut burfi (Palak aur mungfali ki burfi),Vegetable Dishes,105.4,3.4,13.6,4.4,2.1,11.5,19.5,102,41.0,1.61,30.3,0.0,0.0,1.3,15,14.0,750,False,True,False,False,False,False,False,False,True,False,True,False,Indian,lunch_dinner,50
N809,Paneer lababdar,Dairy & Paneer,105.5,4.0,3.4,8.5,1.2,2.0,142.4,71,55.6,0.56,27.5,17.0,27.0,2.5,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N136,Potato cauliflower (Aloo gobhi),Vegetable Dishes,106.2,1.9,6.0,8.1,3.0,0.4,254.8,67,22.9,1.07,61.1,0.0,0.0,2.4,65,8.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N258,Baked custard,Indian Foods,106.5,5.4,9.4,5.3,0.0,9.4,47.1,99,95.3,0.54,3.0,0.0,0.0,1.6,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N145,Carrot and cabbage with coconut (Nariyal ke saath pattagobhi aur gajar),Indian Foods,106.6,1.8,5.0,8.6,4.5,2.4,219.6,63,48.6,0.84,41.0,0.0,0.0,2.6,40,0.0,35,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N550,Fricassee of Mushroom,Indian Foods,106.7,3.6,8.1,6.6,1.2,2.5,119.0,84,85.0,0.36,39.7,200.0,0.0,2.0,15,14.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N269,Apple mousse,Indian Foods,106.9,4.2,12.8,4.3,1.6,10.6,28.8,104,33.8,0.48,14.5,0.0,0.0,1.3,40,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N593,Fruit delight,Indian Foods,107.1,2.1,9.1,7.1,0.1,9.0,17.3,80,71.7,0.15,7.7,0.0,0.0,2.1,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N759,Sweetened yogurt (Shrikhand),Dairy & Paneer,107.2,5.3,16.0,2.9,0.1,15.8,73.6,122,183.0,0.17,2.8,6.0,5.0,0.9,75,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N241,Makhana kheer,Dairy & Paneer,107.8,3.3,12.9,5.0,0.1,11.5,23.4,100,111.6,0.28,5.1,0.0,9.0,1.5,75,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N189,Kadhai Paneer,Dairy & Paneer,108.0,4.3,7.3,6.8,2.1,5.5,144.3,86,91.5,0.65,85.8,14.0,22.0,2.0,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N863,Lemon coriander soup,Soups,108.1,2.3,10.3,6.3,6.8,2.2,219.2,85,102.6,3.47,8.6,0.0,0.0,1.9,25,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Continental,lunch_dinner,50
N459,Peas pulao (Matar pulao),Rice Dishes,108.9,3.9,18.4,1.9,3.2,1.3,86.2,121,18.2,0.78,62.4,0.0,0.0,0.6,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
F018,Tuna (canned),Seafood,109.0,25.0,0.0,0.5,0.0,0.0,247.0,237,12.0,1.5,0.0,68.0,49.0,0.2,45,150.0,0,False,False,False,False,False,True,False,False,False,False,False,False,Western,lunch_dinner,50
N259,Soft Custard (stirred),Indian Foods,109.2,5.0,11.2,5.1,0.0,11.2,122.2,104,95.8,0.49,3.6,0.0,0.0,1.5,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N826,Tamarind chutney (Chintapandu pachadi/Puli chutney),Accompaniments,109.2,0.9,25.1,0.5,1.6,22.8,75.6,127,40.3,1.95,0.0,0.0,0.0,0.1,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,condiment,50
N508,Bengal fish curry (Bengali machli curry),Seafood,109.4,7.3,4.4,7.0,1.9,2.4,76.4,94,44.4,0.85,9.4,36.0,26.0,2.1,0,66.0,0,False,False,False,False,False,True,False,False,False,False,False,False,Bengali,lunch_dinner,50
N511,Prawn curry (with coconut) (Jhinga curry),Seafood,109.6,8.5,3.1,6.9,1.6,2.0,375.9,96,37.2,0.96,3.7,0.0,64.0,2.1,0,76.0,0,False,False,False,False,True,False,False,False,False,False,False,False,Indian,lunch_dinner,50
N489,Minced meat ball curry,Meat Dishes,109.8,6.8,2.9,7.8,1.5,1.3,170.1,85,23.8,1.01,20.6,0.0,0.0,2.4,45,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,Indian,lunch_dinner,50
F067,Khichdi,Indian Foods,110.0,5.2,19.5,1.8,3.2,0.5,280.0,220,28.0,1.8,0.0,0.0,0.0,0.4,40,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N159,Lotus stem curry (Kamal kakdi curry),Vegetable Dishes,110.3,1.5,9.2,7.2,3.1,2.1,217.0,76,26.6,1.71,40.0,0.0,0.0,2.2,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N531,Okra/Lady's fingers fry (Bhindi sabzi/sabji/subji),Vegetable Dishes,110.8,1.8,4.5,9.3,3.6,1.4,92.8,62,67.9,0.88,29.1,0.0,0.0,2.8,15,0.0,146,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N208,Fish curry (Machli curry),Seafood,111.1,8.8,3.8,6.7,1.9,2.0,184.7,100,52.1,1.09,22.5,44.0,31.0,2.0,0,79.0,0,False,False,False,False,False,True,False,False,False,False,False,False,Indian,lunch_dinner,50
N869,Panchmel dal,Dals & Legumes,111.2,4.6,10.7,5.4,3.2,0.8,79.5,100,23.0,1.42,8.5,0.0,0.0,1.6,30,23.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N404,Sprouted moong daliya,Dals & Legumes,111.6,2.8,14.8,4.7,3.1,1.7,196.7,104,22.6,1.29,7.5,0.0,0.0,1.4,30,14.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N547,Potato nests,Indian Foods,111.6,5.7,11.0,4.8,2.5,1.4,182.1,107,55.2,0.87,37.5,0.0,0.0,1.4,65,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N502,Tomato chicken,Meat Dishes,111.7,10.6,2.1,6.7,1.4,0.9,104.8,105,21.2,0.87,24.5,0.0,34.0,2.0,15,74.0,50,False,False,False,False,False,False,False,False,False,False,False,False,Indian,lunch_dinner,50
F125,Avial,Vegetable Dishes,112.0,2.8,12.5,5.8,3.8,4.2,320.0,380,52.0,1.2,22.5,0.0,0.0,1.2,20,0.0,0,False,True,True,False,False,False,False,False,False,False,True,False,Kerala,lunch_dinner,50
N567,Mint and peanut raita (Pudinay aur moongfali ka raita),Dals & Legumes,112.0,7.0,7.3,6.2,1.8,6.2,223.0,102,191.0,1.68,6.1,0.0,0.0,1.9,30,35.0,187,False,False,False,False,False,False,False,False,True,False,True,True,Indian,lunch_dinner,50
E006,Aloo Ke Gutke,Vegetable Dishes,112.0,2.8,18.5,3.8,2.5,1.5,285.0,385,18.0,1.2,12.5,0.0,0.0,0.5,65,0.0,0,False,False,False,False,False,False,False,True,False,False,True,True,Kumaoni,lunch_dinner,50
BG008,Mochar Ghonto,Vegetable Dishes,112.0,2.8,15.5,4.8,4.5,3.5,285.0,365,22.0,1.5,8.5,0.0,0.0,0.8,20,0.0,0,False,False,False,False,False,False,False,True,False,False,True,True,Bengali,lunch_dinner,50
N831,Vegetable namkeen jave,Snacks & Street Food,112.2,2.9,19.0,2.5,2.9,1.0,32.1,118,10.3,1.07,12.4,0.0,0.0,0.8,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N048,Rice flakes (Chiwda/Aval),Rice Dishes,112.4,3.6,15.6,4.0,0.4,7.3,22.4,111,103.2,0.62,4.8,0.0,0.0,1.2,72,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N049,Wheat flakes,Breakfast Cereals & Porridge,112.4,3.6,15.6,4.0,0.4,7.3,22.4,111,103.2,0.62,4.8,0.0,0.0,1.2,45,0.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast,50
N278,Meringue and rice pudding,Rice Dishes,112.9,4.8,14.6,4.0,0.2,10.9,44.2,115,85.4,0.37,3.0,0.0,0.0,1.2,75,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N085,Mixed vegetable pulao,Rice Dishes,113.0,2.7,17.5,3.3,2.7,1.4,187.9,112,19.6,0.6,26.2,0.0,0.0,1.0,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N087,Sprouted moong pulao,Rice Dishes,113.0,2.2,17.5,3.6,1.8,1.4,153.2,109,16.3,0.65,7.5,0.0,0.0,1.1,30,11.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N243,Semolina kheer (Suji/Rava kheer),Dairy & Paneer,113.2,3.4,15.9,4.2,0.5,12.9,22.7,111,106.0,0.34,4.1,0.0,8.0,1.3,75,0.0,0,True,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N051,Puffed wheat (Murmure/Moori),Indian Foods,113.3,3.6,15.7,4.0,0.3,7.3,22.5,112,103.8,0.63,4.8,0.0,0.0,1.2,45,0.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N215,Russian salad,Accompaniments,114.8,4.3,6.5,7.8,2.6,1.7,101.1,84,34.9,1.23,49.6,0.0,0.0,2.4,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,condiment,50
N876,Soya seekh kebab,Snacks & Street Food,115.0,5.4,10.0,5.9,2.2,0.5,92.2,103,15.7,1.26,8.6,0.0,0.0,1.8,58,0.0,54,False,False,False,False,False,False,True,False,False,False,True,True,Indian,snack,50
N487,Mutton korma,Meat Dishes,115.6,7.1,2.5,8.5,0.8,1.6,56.9,87,79.1,1.09,5.5,0.0,32.0,2.6,0,85.0,0,False,False,False,False,False,False,False,False,False,False,False,False,Indian,lunch_dinner,50
F008,Lentils (cooked),Dals & Legumes,116.0,9.0,20.0,0.4,8.0,1.8,2.0,369,19.0,3.3,1.5,0.0,0.0,0.1,32,45.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
F057,Dal (Toor/Split Pigeon Pea),Dals & Legumes,116.0,7.2,20.1,0.4,5.4,0.0,7.0,304,73.0,1.5,0.0,0.0,0.0,0.1,29,102.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N249,Phirni,Indian Foods,116.1,3.5,16.1,4.3,0.4,10.8,22.5,113,104.6,0.23,5.0,0.0,0.0,1.3,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N460,Split bengal gram dal and vegetable pulao (Channa dal and vegetable pulao),Rice Dishes,116.5,3.6,19.7,2.3,3.2,1.6,98.1,125,19.1,0.82,27.1,0.0,0.0,0.7,30,18.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N274,Triffle pudding,Sweets & Desserts,117.0,2.9,18.2,3.9,0.1,13.9,27.0,117,48.7,0.47,19.3,0.0,0.0,1.2,75,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,snack,50
N083,Boiled rice (Uble chawal),Rice Dishes,117.2,2.6,25.7,0.2,1.2,0.2,1.0,140,2.7,0.24,0.0,0.0,0.0,0.1,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N047,Cornflakes with milk,Breakfast Cereals & Porridge,117.3,3.6,15.0,5.1,0.8,10.0,26.6,111,106.5,0.42,4.8,10.0,9.0,1.5,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,breakfast,50
N212,Fish tikka,Seafood,117.3,16.0,3.9,4.2,1.2,1.2,503.4,143,32.0,1.41,0.9,80.0,51.0,1.2,0,144.0,0,False,False,False,False,False,True,False,False,False,False,False,False,Indian,lunch_dinner,50
N708,Lentils and semolina porridge (Dal suji porridge/daliya),Dals & Legumes,117.3,3.3,23.2,1.1,1.4,13.8,9.6,136,44.7,1.22,0.8,0.0,0.0,0.3,30,16.0,0,True,False,False,False,False,False,False,True,False,False,True,True,Indian,lunch_dinner,50
N517,Egg curry (Anda curry),Egg Dishes,117.5,5.4,4.0,8.8,2.1,1.9,142.1,83,41.6,1.52,19.0,35.0,151.0,2.6,0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,Indian,breakfast,50
F144,Kootu,Vegetable Dishes,118.0,4.5,15.5,4.8,5.2,2.5,285.0,325,52.0,2.2,8.5,0.0,0.0,0.8,30,35.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Tamil Nadu,lunch_dinner,50
F209,Amti (Maharashtrian Dal),Indian Foods,118.0,6.5,18.5,2.5,5.5,2.8,380.0,285,42.0,2.2,4.5,0.0,0.0,0.5,30,55.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Maharashtrian,lunch_dinner,50
E016,Sindhi Kadhi,Dals & Legumes,118.0,3.5,15.5,5.5,3.8,3.5,480.0,285,52.0,1.8,18.5,0.0,0.0,1.2,35,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Sindhi,lunch_dinner,50
J001,Jain Dal Tadka,Dals & Legumes,118.0,7.5,18.5,3.5,5.5,2.2,320.0,285,42.0,2.5,8.5,0.0,0.0,0.8,30,60.0,0,False,False,False,False,False,False,False,True,False,False,True,True,Jain,lunch_dinner,50
J013,Jain Kadhi,Dairy & Paneer,118.0,4.5,12.5,5.5,1.5,3.5,385.0,185,148.0,0.8,2.5,0.0,8.0,2.2,32,0.0,0,True,True,False,False,False,False,False,False,False,False,True,False,Jain,lunch_dinner,50
J022,Jain Corn Sabzi,Vegetable Dishes,118.0,3.5,22.5,3.5,3.2,4.5,285.0,245,8.0,0.8,5.5,0.0,0.0,0.8,52,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Jain,lunch_dinner,50
J025,Jain Dal Dhokli,Dals & Legumes,118.0,5.5,18.5,3.2,4.5,2.2,285.0,245,32.0,1.8,5.5,0.0,0.0,0.8,35,55.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Jain,lunch_dinner,50
N548,Parsley potato,Indian Foods,119.5,1.5,13.8,6.3,1.6,0.3,4.6,94,11.4,0.55,23.8,0.0,0.0,1.9,65,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N504,Broccoli chicken ala king,Meat Dishes,119.6,8.0,5.3,7.6,1.9,2.5,104.0,103,73.4,0.78,79.8,0.0,26.0,2.3,15,56.0,0,False,False,False,False,False,False,False,False,False,False,False,False,Indian,lunch_dinner,50
F062,Palak Paneer,Indian Foods,120.0,7.5,6.0,7.9,2.3,1.7,350.0,450,220.0,3.2,18.0,48.0,26.0,4.5,25,0.0,400,False,True,False,False,False,False,False,False,False,False,False,False,Indian,lunch_dinner,50
N242,Vermicelli kheer (Semiya/Seviyan ki kheer),Dairy & Paneer,120.1,3.4,15.9,5.0,0.5,12.8,22.5,113,104.8,0.3,4.1,0.0,9.0,1.5,75,0.0,0,True,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N099,Chinese fried rice,Rice Dishes,120.6,4.0,13.4,5.4,2.3,1.5,248.4,107,34.7,0.99,67.4,0.0,0.0,1.6,72,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Chinese,lunch_dinner,50
N462,Mexican rice,Rice Dishes,120.6,4.6,14.2,4.9,1.6,1.4,93.4,113,14.5,0.55,42.7,0.0,0.0,1.5,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N702,Cereal mix,Indian Foods,120.8,3.3,21.8,2.0,2.0,10.7,9.3,132,21.4,1.18,0.6,0.0,0.0,0.6,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N513,Fish pie,Seafood,120.9,9.2,7.7,5.8,0.8,1.1,101.8,118,36.2,0.46,27.0,46.0,32.0,1.7,0,83.0,0,False,False,False,False,False,True,False,False,False,False,False,False,Indian,lunch_dinner,50
N402,Spinach burfi (Palak burfi),Vegetable Dishes,121.2,2.7,12.8,6.8,1.2,12.1,27.8,99,93.7,1.05,8.6,0.0,0.0,2.0,15,11.0,750,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N739,Apple and honey sorbet (Seb aur shehad ka sharbat),Beverages,121.3,0.2,30.7,0.3,1.1,29.2,2.0,146,9.1,0.18,5.1,0.0,0.0,0.1,65,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,50
N257,Caramel custard (steamed),Beverages,121.6,5.0,15.0,4.9,0.0,15.0,43.6,119,88.1,0.51,3.0,0.0,0.0,1.5,15,0.0,55,False,False,False,False,False,False,False,False,False,False,True,True,Indian,breakfast_snack,50
N555,Sour cream potato salad,Accompaniments,121.9,2.9,9.0,8.1,1.2,0.8,102.7,86,23.2,0.9,37.3,0.0,26.0,2.4,65,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,condiment,50
F132,Kerala Stew,Vegetable Dishes,122.0,5.8,12.5,5.8,3.2,3.5,385.0,285,52.0,1.5,12.5,0.0,25.0,2.8,25,35.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Kerala,lunch_dinner,50
N512,Baked stuffed fish,Seafood,122.0,16.1,2.1,5.4,0.4,0.4,74.4,138,18.8,0.35,13.0,80.0,56.0,1.6,0,145.0,0,False,False,False,False,False,True,False,False,False,False,False,False,Indian,lunch_dinner,50
N578,Caramel custard (baked),Indian Foods,122.7,5.1,15.0,5.0,0.0,14.9,44.8,120,90.6,0.53,3.0,0.0,0.0,1.5,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N824,Masala souffle,Vegetable Dishes,123.5,6.4,8.0,7.4,1.2,1.8,131.1,104,103.7,0.74,382.6,0.0,0.0,2.2,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N054,Poached egg,Egg Dishes,123.9,12.0,0.4,8.2,0.3,0.0,1163.1,109,48.2,1.75,0.0,33.0,336.0,2.5,0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,Indian,breakfast,50
N086,Mushroom pulao,Rice Dishes,124.3,2.5,19.0,4.0,1.9,1.0,222.4,118,13.5,0.39,3.4,200.0,0.0,1.2,15,10.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N527,Cabbage rolls (curry) ((Pattagobhi rolls)(curry)),Vegetable Dishes,124.6,5.8,7.0,8.2,2.4,3.8,124.0,97,29.8,0.95,26.9,0.0,0.0,2.5,15,0.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Indian,snack,50
N120,Dry washed urad,Dals & Legumes,124.7,6.8,15.7,3.5,4.1,0.7,295.8,131,27.1,1.89,1.5,0.0,0.0,1.0,30,34.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
F116,Ker Sangri,Indian Foods,125.0,4.8,18.5,4.2,8.5,3.2,480.0,320,72.0,4.2,5.5,0.0,0.0,0.8,30,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Rajasthani,lunch_dinner,50
F139,Mirchi ka Salan,Vegetable Dishes,125.0,3.2,10.5,8.5,3.2,4.5,480.0,285,52.0,1.8,22.5,0.0,0.0,1.2,30,0.0,0,False,False,True,False,False,False,False,True,True,False,True,True,Hyderabadi,lunch_dinner,50
N207,Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),Meat Dishes,125.0,11.5,2.5,7.6,1.1,1.2,107.6,114,16.1,0.64,10.8,0.0,37.0,2.3,15,80.0,50,False,False,False,False,False,False,False,False,False,False,False,False,Indian,lunch_dinner,50
N271,Mango mousse,Indian Foods,125.0,3.2,9.1,8.5,0.9,8.9,19.6,89,51.4,0.35,42.8,0.0,0.0,2.5,55,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
E063,Ragi Porridge,Breakfast Cereals & Porridge,125.0,3.8,25.5,1.5,3.5,4.5,28.0,245,348.0,3.8,0.0,0.0,0.0,0.3,58,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,South Indian,breakfast,50
N061,Vegetable pancake,Breakfast Cereals & Porridge,125.2,3.9,12.2,6.6,2.5,2.1,116.7,103,42.9,0.79,20.6,0.0,0.0,2.0,72,0.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Continental,breakfast,50
N106,Pasta hot pot,Indian Foods,125.2,5.8,11.6,6.5,0.8,6.0,231.2,113,55.3,0.82,58.7,0.0,0.0,1.9,72,0.0,0,True,False,False,False,False,False,False,False,False,False,True,True,Italian,lunch_dinner,50
N137,Potato capsicum (Shimla mirch aloo),Vegetable Dishes,125.5,1.4,8.7,9.3,2.0,0.5,277.9,77,16.4,0.86,81.3,0.0,0.0,2.8,65,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N461,Black channa pulao/ Bengal gram pulao (Kale chane ka pulao),Rice Dishes,125.5,3.4,21.6,2.6,2.7,2.0,103.1,132,16.5,0.77,8.1,0.0,0.0,0.8,15,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N591,Honey banana cream,Indian Foods,125.5,2.8,13.6,6.7,0.7,10.5,15.6,102,43.5,0.23,16.7,0.0,21.0,2.0,65,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N160,Gravy for kofta,Indian Foods,125.6,1.8,6.3,10.4,2.0,3.7,312.9,72,39.6,0.75,17.0,0.0,0.0,3.1,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N357,Hot potato souffle,Indian Foods,125.6,5.5,8.6,7.6,0.7,1.8,97.2,101,56.8,0.79,30.2,0.0,0.0,2.3,65,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N261,Mango ice cream,Sweets & Desserts,125.7,3.4,11.1,7.6,0.5,11.0,29.1,97,67.2,0.39,45.0,0.0,24.0,2.3,75,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,snack,50
N552,Vegetable and cheese pie,Dairy & Paneer,126.9,4.0,8.8,8.3,1.9,2.7,118.0,93,99.5,0.58,55.0,17.0,27.0,2.5,30,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
F011,Kidney Beans,Dals & Legumes,127.0,8.7,22.8,0.5,6.4,0.3,2.0,403,50.0,2.9,1.2,0.0,0.0,0.1,24,53.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
F070,Rajma,Indian Foods,127.0,8.7,22.8,0.5,6.4,0.3,280.0,403,50.0,2.9,1.2,0.0,0.0,0.1,24,44.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
N301,Milk cake,Dairy & Paneer,127.4,3.0,9.1,8.9,0.1,8.9,25.0,89,104.9,0.2,8.0,18.0,16.0,2.7,72,0.0,0,True,True,False,False,False,False,False,False,False,False,True,False,Indian,lunch_dinner,50
N444,Chicken stew,Meat Dishes,127.6,7.2,4.4,8.9,1.8,1.4,79.6,96,31.5,0.9,20.9,0.0,23.0,2.7,0,50.0,0,False,False,False,False,False,False,False,False,False,False,False,False,Kerala,lunch_dinner,50
N806,Paaner do pyaza,Indian Foods,127.7,4.2,3.4,10.9,0.8,2.2,160.7,76,57.2,0.45,16.8,0.0,0.0,3.3,45,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Indian,lunch_dinner,50
F155,Dalma,Indian Foods,128.0,7.5,18.5,2.5,6.2,2.5,285.0,325,52.0,2.8,12.5,0.0,0.0,0.5,30,55.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Odia,lunch_dinner,50
F213,Mango Lassi,Beverages,128.0,3.5,22.5,2.8,0.5,18.5,68.0,185,125.0,0.2,8.5,2.0,12.0,1.8,52,0.0,0,False,True,False,False,False,False,False,False,False,False,True,False,North Indian,breakfast_snack,50
BG024,Aloo Phulkopi Diye Dal,Dals & Legumes,128.0,6.5,18.5,3.5,4.8,2.5,285.0,310,42.0,2.2,18.5,0.0,0.0,0.8,30,55.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Bengali,lunch_dinner,50
J003,Jain Rajma,Dals & Legumes,128.0,8.5,22.5,1.5,6.5,1.5,285.0,385,52.0,2.8,2.5,0.0,0.0,0.5,24,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Jain,lunch_dinner,50
J008,Jain Poha,Breakfast Cereals & Porridge,128.0,2.8,25.5,2.8,1.8,1.5,285.0,165,14.0,1.8,5.5,0.0,0.0,0.5,55,0.0,0,False,False,False,False,False,False,False,False,False,False,True,True,Jain,breakfast,50
